Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
15,"M Ciccarelli, JA Garcia","International spillovers in inflation expectations",2015,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2675051","https://scholar.google.com/scholar?cites=8503239304426370642&as_sdt=2005&sciodt=2007&hl=en",942,"2022-09-26 02:04:51","","","","",,,,,15,2.14,8,2,7,"… Results from estimation at a higher frequency than that of inflation releases (eg daily and weekly) indeed capture the presence of quantitative relevant spillovers among interest rates …","https://www.econstor.eu/bitstream/10419/154290/1/ecbwp1857.pdf","https://scholar.google.com/scholar?q=related:UjZ5ZBiTAXYJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
61,"FT Barrows, RE Zitzow, ...","Effects of surface water spray, diet, and phase feeding on swim bladder inflation, survival, and cost of production of intensively reared larval walleyes",1993,"The Progressive Fish …","Wiley Online Library","https://afspubs.onlinelibrary.wiley.com/doi/abs/10.1577/1548-8640(1993)055%3C0224:EOSWSD%3E2.3.CO;2","https://scholar.google.com/scholar?cites=9171249936874532990&as_sdt=2005&sciodt=2007&hl=en",53,"2022-09-26 02:04:51","","10.1577/1548-8640(1993)055%3C0224:EOSWSD%3E2.3.CO;2","","",,,,,61,2.10,20,3,29,"… Tanks were cleaned daily after 0730 hours, then covered with … When daily feed amounts were increased (at a fry age of 11 … Feeders were adjusted to feed the daily amount over a 24-h …","","https://scholar.google.com/scholar?q=related:fvC66TnTRn8J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
48,"M Minero, E Canali, V Ferrante, M Verga, ...","Heart rate and behavioural responses of crib‐biting horses to two acute stressors",1999,"Veterinary …","Wiley Online Library","https://bvajournals.onlinelibrary.wiley.com/doi/abs/10.1136/vr.145.15.430","https://scholar.google.com/scholar?cites=7825274468769283982&as_sdt=2005&sciodt=2007&hl=en",587,"2022-09-26 02:04:51","","10.1136/vr.145.15.430","","",,,,,48,2.09,10,5,23,"… were exposed suddenly to the rapid inflation of a balloon. The … The crib-biters reacted more strongly to the inflation of the … were submitted to the same daily management routine. They …","","https://scholar.google.com/scholar?q=related:jj_tVKv1mGwJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
23,"SW Narayan, S Sahminan","Has FinTech influenced Indonesia's exchange rate and inflation?",2011,"Bulletin of Monetary …","bmeb.researchcommons.org","https://bmeb.researchcommons.org/bmeb/vol21/iss2/3/","https://scholar.google.com/scholar?cites=15864509073064537912&as_sdt=2005&sciodt=2007&hl=en",990,"2022-09-26 02:04:51","","","","",,,,,23,2.09,12,2,11,"… ) and the inflation rate. Our results suggest that FinTech is able to reduce inflation and lead to … in 2017 increased by 75.8% to 90 million with average daily transactions at Rp33.9 billion. …","https://bmeb.researchcommons.org/cgi/viewcontent.cgi?article=1115&context=bmeb","https://scholar.google.com/scholar?q=related:OC_5u_IOKtwJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"M Aklin, E Arias, J Gray","Inflation concerns and mass preferences over exchange‐rate policy",2022,"Economics & Politics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/ecpo.12176","https://scholar.google.com/scholar?cites=9271059477667664961&as_sdt=2005&sciodt=2007&hl=en",18,"2022-09-26 02:04:51","","10.1111/ecpo.12176","","",,,,,2,2.00,1,3,1,"… whose daily lives center more on economic consumption than on production—concerns over high inflation … The consequences of inflation can be dramatic and widespread; it can erode …","","https://scholar.google.com/scholar?q=related:QVTmiXlrqYAJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"GA Detmers, SJ Ho, ...","Understanding Consumer Inflation Expectations during the COVID‐19 Pandemic",2022,"Australian Economic …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-8462.12460","https://scholar.google.com/scholar?cites=2159427384320797014&as_sdt=2005&sciodt=2007&hl=en",56,"2022-09-26 02:04:51","","10.1111/1467-8462.12460","","",,,,,2,2.00,1,3,1,"… Notes: 60-day moving average of daily median inflation expectations at horizons of one year and three years. Source: Survey of Consumer Expectations, New York Fed and own …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/1467-8462.12460","https://scholar.google.com/scholar?q=related:Vimx0MPT9x0J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
18,"H Gazdar, HB Mallah","Inflation and food security in Pakistan: Impact and coping strategies",2013,"IDS Bulletin","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1759-5436.12028","https://scholar.google.com/scholar?cites=10981450443369996383&as_sdt=2005&sciodt=2007&hl=en",90,"2022-09-26 02:04:51","","10.1111/1759-5436.12028","","",,,,,18,2.00,9,2,9,"… This family relied on daily wage labour in order to purchase enough flour for their meals. A number of other poor families in this area, and those in other urban areas, also relied on daily …","https://opendocs.ids.ac.uk/opendocs/bitstream/handle/20.500.12413/7419/IDSB_44_3_10.1111-1759-5436.12028.pdf?sequence=1","https://scholar.google.com/scholar?q=related:X-Cf-_7yZZgJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"M Lisowski, R McCaffrey, CW Wicks, ...","Geodetic Constraints on a 25‐year Magmatic Inflation Episode Near Three Sisters, Central Oregon",2021,"Journal of Geophysical …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2021JB022360","https://scholar.google.com/scholar?cites=3240648988098711261&as_sdt=2005&sciodt=2007&hl=en",99,"2022-09-26 02:04:51","","10.1029/2021JB022360","","",,,,,2,2.00,1,4,1,"… We analyze time series of daily GPS station positions produced by the USGS Earthquake Hazards Program (Murray & Svarc, 2017). We use the raw, trended time series from their …","https://robmccaffrey.github.io/pubs/Lisowski_sisters_JGR_2021.pdf","https://scholar.google.com/scholar?q=related:3U5awRUZ-SwJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
8,"JR Stillwagon","TIPS and the VIX: Spillovers from financial panic to breakeven inflation in an automated, nonlinear modeling framework",2018,"Oxford Bulletin of Economics and Statistics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/obes.12218","https://scholar.google.com/scholar?cites=1710776498475439969&as_sdt=2005&sciodt=2007&hl=en",115,"2022-09-26 02:04:51","","10.1111/obes.12218","","",,,,,8,2.00,8,1,4,"… of the breakeven inflation rate (BEI) on US Treasury Inflation Protected Securities. After controlling for several measures of liquidity, inflation expectations and inflation uncertainty; …","","https://scholar.google.com/scholar?q=related:YRe3SSnmvRcJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"A Kita, DL Tortorice","Arbitrage in International Sovereign Debt Markets? Evidence from the Inflation‐Protected Securities of Six Countries",2021,"Journal of Money, Credit and Banking","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jmcb.12849","https://scholar.google.com/scholar?cites=13407296224687161840&as_sdt=2005&sciodt=2007&hl=en",136,"2022-09-26 02:04:51","","10.1111/jmcb.12849","","",,,,,2,2.00,1,2,1,"… Our estimates of the daily bid–ask spreads confirm that the inflation swap market is fairly liquid. We find that the United States and the United Kingdom's bid–ask spreads are of similar …","https://www.holycross.edu/sites/default/files/arbitrage_sov_debt_6-19.pdf","https://scholar.google.com/scholar?q=related:8AHqpuFIELoJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
4,"W Coleman, D Nautz","The credibility of the ECB's inﬂation target in times of corona: new evidence from an online survey",2020,"","refubium.fu-berlin.de","https://refubium.fu-berlin.de/handle/fub188/27610","https://scholar.google.com/scholar?cites=539747707542888768&as_sdt=2005&sciodt=2007&hl=en",154,"2022-09-26 02:04:51","","","","",,,,,4,2.00,2,2,2,"… online survey of German citizens that is designed to measure the credibility of the ECB’s inflation … the credibility of the inflation target directly and on a daily basis from January 2019 until …","https://refubium.fu-berlin.de/bitstream/handle/fub188/27610/discpaper2020_11.pdf?sequence=1","https://scholar.google.com/scholar?q=related:QOFsKK6RfQcJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
6,"S Williamson","Neo‐Fisherism and inflation control",2019,"… Journal of Economics/Revue canadienne d' …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/caje.12403","https://scholar.google.com/scholar?cites=13055458429217086085&as_sdt=2005&sciodt=2007&hl=en",169,"2022-09-26 02:04:51","","10.1111/caje.12403","","",,,,,6,2.00,6,1,3,"… , was to change the New York Fed's daily strategy for implementing monetary policy. The New York Fed was to target non-borrowed reserves on a daily basis, rather than targeting the …","","https://scholar.google.com/scholar?q=related:hRpdRUVOLrUJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
4,"M Shackleton, J Yan, Y Yao","NAV inflation and impact on performance in China",2020,"European Financial Management","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/eufm.12207","https://scholar.google.com/scholar?cites=15142350017503457514&as_sdt=2005&sciodt=2007&hl=en",170,"2022-09-26 02:04:51","","10.1111/eufm.12207","","",,,,,4,2.00,1,3,2,"… inflation around quarter- and year-ends than do other stocks. We also find that closed-end funds in China engage in NAV inflation … We calculate the market-adjusted returns as the daily …","https://eprints.lancs.ac.uk/id/eprint/128402/1/NAV_Inflation_and_Impact_on_Performance_in_China.pdf","https://scholar.google.com/scholar?q=related:6nDsAR1vJNIJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"DJ Lea, J While, MJ Martin, A Weaver, ...","A new global ocean ensemble system at the Met Office: Assessing the impact of hybrid data assimilation and inflation settings",2022,"Quarterly Journal of …","Wiley Online Library","https://rmets.onlinelibrary.wiley.com/doi/abs/10.1002/qj.4292","https://scholar.google.com/scholar?cites=5064601611696724566&as_sdt=2005&sciodt=2007&hl=en",192,"2022-09-26 02:04:51","","10.1002/qj.4292","","",,,,,2,2.00,0,5,1,"… to prior spread (RTPS) inflation scheme. A control run of the … error covariance matrix and different inflation factors. The best results… The RTPS inflation scheme is shown to be beneficial in …","https://drive.google.com/file/d/1mWpnmbp4vey0r65FImszdaaYQonLTvab/view","https://scholar.google.com/scholar?q=related:VtoNGlUUSUYJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"K Goshima, H Ishijima, M Shintani, ...","Forecasting Japanese inflation with a news-based leading indicator of economic activities",2021,"Studies in Nonlinear …","degruyter.com","https://www.degruyter.com/document/doi/10.1515/snde-2019-0117/html","https://scholar.google.com/scholar?cites=13520082000820597401&as_sdt=2005&sciodt=2007&hl=en",204,"2022-09-26 02:04:51","HTML","10.1515/snde-2019-0117","","",,,,,2,2.00,1,4,1,"… the daily news-based business cycle index could improve over the univariate benchmark model in forecasting the daily inflation … the future inflation rate in Japan at a daily frequency. …","https://www.degruyter.com/document/doi/10.1515/snde-2019-0117/html","https://scholar.google.com/scholar?q=related:mXIQgfL6oLsJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
46,"MF Bleaney, SJ Leybourne, ...","Mean reversion of real exchange rates in high‐inflation countries",1999,"Southern Economic …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/j.2325-8012.1999.tb00203.x","https://scholar.google.com/scholar?cites=10293779795993523114&as_sdt=2005&sciodt=2007&hl=en",206,"2022-09-26 02:04:51","","10.1002/j.2325-8012.1999.tb00203.x","","",,,,,46,2.00,15,3,23,"… combined with a high inflation rate is a recipe for Sharp variations in real exchange rates unless the government is operating a policy of smooth daily devaluations with the deliberate …","","https://scholar.google.com/scholar?q=related:qnNJiC_a2o4J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"YKG Park","Let it float: Inflation and states' priority on monetary independence over exchange rate stability",2021,"Politics","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0263395720959994","https://scholar.google.com/scholar?cites=17096390826756372596&as_sdt=2005&sciodt=2007&hl=en",224,"2022-09-26 02:04:51","","10.1177/0263395720959994","","",,,,,2,2.00,2,1,1,"… Among many factors, increasing inflation directly affects citizens’ daily lives through rising living costs … I discuss the substantive significance of empirical results in the Online Appendix. …","","https://scholar.google.com/scholar?q=related:dHgPWuCUQu0J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
4,"R Selmi, J Bouoiyour, ME Wohar, Y Errami","Is there an effect of policy-related uncertainty on inflation? evidence from the United States under Trump",2020,"Applied Economics","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/00036846.2020.1723786","https://scholar.google.com/scholar?cites=9272122948210624421&as_sdt=2005&sciodt=2007&hl=en",272,"2022-09-26 02:04:51","","10.1080/00036846.2020.1723786","","",,,,,4,2.00,1,4,2,"… 5 We use daily data since it is more useful and informative than … daily data should provide investors, hedgers, traders and consumers with timely and accurate information about inflation…","","https://scholar.google.com/scholar?q=related:pYfXEbIyrYAJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
2,"JHE Christensen, MM Spiegel","Monetary reforms and inflation expectations in Japan: Evidence from inflation-indexed bonds",2021,"Journal of Econometrics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304407621002542","https://scholar.google.com/scholar?cites=15651964201723616614&as_sdt=2005&sciodt=2007&hl=en",384,"2022-09-26 02:04:51","","","","",,,,,2,2.00,1,2,1,"… with daily … in online Appendix D, we find that our estimation results are considerably less accurate in terms of the model’s implied inflation expectations when we omit the survey inflation …","http://www.cirje.e.u-tokyo.ac.jp/research/workshops/macro/macropaper20/macro1001.pdf","https://scholar.google.com/scholar?q=related:Zt3diIPyNtkJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
